player_id,player_name,team_id,position,start_prob,minute_share,match_1_start_minutes_ev,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_weighted_match_ev,weighted_group_stage_ev,component_source,component_recomputed,suspected_issue
dominic_hyam__sco,Dominic Hyam,SCO,DEF,0.2673,0.0243,,,,,0.330456,0.586538,existing_components,yes,ok
ramin_rezaeian__irn,Ramin Rezaeian,IRN,DEF,0.1336,0.012145,9.970034,0.004117,0.003737,0.001147,0.297817,0.586062,existing_components,yes,ok
kr_pin_diatta__sen,Krepin Diatta,SEN,FWD,0.8595,0.078136,64.757309,0.007446,0.015734,0.004728,0.06274,0.585965,existing_components,yes,ok
hamdy_fathy__egy,Hamdy Fathy,EGY,MID,0.8541,0.077645,64.427325,0.007866,0.009872,0.005594,0.074125,0.584562,existing_components,yes,ok
johan_manzambi__sui,Johan Manzambi,SUI,MID,0.3089,0.028082,,,,,0.225437,0.584143,existing_components,yes,ok
hannes_delcroix__hai,Hannes Delcroix,HAI,DEF,0.6132,0.055745,,,,,0.255514,0.583674,existing_components,yes,ok
elisha_owusu__gha,Elisha Owusu,GHA,MID,0.3014,0.0274,21.437678,0.025044,0.02337,0.01548,0.308388,0.583323,existing_components,yes,ok
mohammed_sulaiman__ksa,Mohammed Sulaiman,KSA,DEF,0.3038,0.027618,22.590568,0.002907,0.004253,0.002215,0.156359,0.581533,existing_components,yes,ok
mukhammadkodir_khamraliev__uzb,Mukhammadkodir Khamraliev,UZB,DEF,0.2984,0.027127,,,,,0.147663,0.578512,existing_components,yes,ok
jesus_angulo__mex,Jesus Angulo,MEX,DEF,0.0939,0.008536,,,,,0.244438,0.57744,existing_components,yes,ok
brian_gutierrez__mex,Brian Gutierrez,MEX,MID,0.6683,0.060755,,,,,0.20213,0.576316,existing_components,no,ok
brian_rodr_guez__uru,Brian Rodriguez,URU,FWD,0.0971,0.008827,6.461034,0.021391,0.007241,0.015637,0.229992,0.574259,existing_components,yes,ok
luc_de_fougerolles__can,Luc De Fougerolles,CAN,DEF,0.096,0.008727,7.204704,0.003318,0.002999,0.000909,0.203123,0.571801,existing_components,yes,ok
mohamed_zeki_amdouni__sui,Mohamed Zeki Amdouni,SUI,FWD,0.1126,0.010236,,,,,0.2202,0.570326,existing_components,yes,ok
edo_kayembe__cod,Edo Kayembe,COD,MID,0.3458,0.031436,24.384779,0.011557,0.013147,0.018261,0.102941,0.56933,existing_components,yes,ok
junnosuke_suzuki__jpn,Junnosuke Suzuki,JPN,DEF,0.1206,0.010964,9.023171,0.000965,0.001062,0.000568,0.132937,0.567734,existing_components,yes,ok
kevin_rodr_guez__ecu,Kevin Rodriguez,ECU,FWD,0.0681,0.006191,4.532123,0.010067,0.004156,0.010032,0.166293,0.561028,existing_components,yes,ok
tomas_holes__cze,Tomas Holes,CZE,DEF,0.1868,0.016982,,,,,0.230837,0.552374,existing_components,yes,ok
cameron_burgess__aus,Cameron Burgess,AUS,DEF,0.1772,0.016109,13.368322,0.002551,0.002801,0.001942,0.16391,0.550942,existing_components,yes,ok
martin_boyle__aus,Martin Boyle,AUS,FWD,0.3967,0.036064,27.958226,0.017485,0.019634,0.023718,0.181716,0.550033,existing_components,yes,ok
omid_noorafkan__irn,Omid Noorafkan,IRN,MID,0.1224,0.011127,8.668246,0.015861,0.014725,0.008788,0.284786,0.546476,existing_components,yes,ok
youcef_atal__alg,Youcef Atal,ALG,DEF,0.1505,0.013682,11.19118,0.001051,0.001196,0.000747,0.078222,0.533185,existing_components,yes,ok
rani_khedira__tun,Rani Khedira,TUN,MID,0.9119,0.0829,,,,,0.092967,0.531049,existing_components,no,ok
christoph_baumgartner__aut,Christoph Baumgartner,AUT,MID,0.9192,0.083564,0.0,0.0,0.0,0.0,0.245055,0.530546,existing_components,yes,ok
brenden_aaronson__usa,Brenden Aaronson,USA,MID,0.0812,0.007382,5.718185,0.009767,0.008337,0.005254,0.196313,0.530519,existing_components,yes,ok
angelo_stiller__ger,Angelo Stiller,GER,MID,0.5523,0.050209,,,,,0.210839,0.525193,existing_components,no,ok
roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,0.4054,0.036855,30.662834,0.005252,0.005346,0.012285,0.044502,0.524858,existing_components,yes,ok
deveron_fonville__cuw,Deveron Fonville,CUW,DEF,0.489,0.044455,,,,,0.029915,0.524633,existing_components,yes,ok
lawrence_ati_zigi__gha,Lawrence Ati Zigi,GHA,GK,0.1554,0.014127,12.446141,0,0,0,0.260585,0.519986,existing_components,yes,ok
noah_okafor__sui,Noah Okafor,SUI,MID,0.0647,0.005882,4.552292,0.005049,0.004785,0.002187,0.198929,0.519264,existing_components,yes,ok
ahmed_hasan_maknzi__irq,Ahmed Hasan Maknzi,IRQ,DEF,0.5345,0.048591,,,,,0.144536,0.515965,existing_components,yes,ok
kendry_p_ez__ecu,Kendry Paez,ECU,MID,0.1223,0.011118,8.628754,0.007624,0.008781,0.00461,0.150509,0.514597,existing_components,yes,ok
telmo_arcanjo__cpv,Telmo Arcanjo,CPV,MID,0.5432,0.049382,38.219552,0.012033,0.015516,0.015687,0.069086,0.511378,existing_components,yes,ok
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,0.2725,0.024773,,,,,0.118213,0.510394,existing_components,yes,ok
shurandy_sambo__cuw,Shurandy Sambo,CUW,DEF,0.4342,0.039473,,,,,0.027983,0.510349,existing_components,yes,ok
jeremie_frimpong__ned,Jeremie Frimpong,NED,DEF,0.0846,0.007691,6.317336,0.001652,0.002454,0.000503,0.16997,0.509372,existing_components,yes,ok
joaqu_n_piquerez__uru,Joaquin Piquerez,URU,MID,0.5252,0.047745,39.188848,0.012357,0.012424,0.003466,0.207778,0.505688,existing_components,yes,ok
tarek_alaa__egy,Tarek Alaa,EGY,DEF,0.0693,0.0063,,,,,0.095,0.505063,existing_components,yes,ok
maxi_araujo__uru,Maxi Araujo,URU,MID,0.9094,0.082673,,,,,0.202689,0.50282,existing_components,yes,ok
erick_davis__pan,Eric Davis,PAN,DEF,0.1667,0.015155,12.395812,0.002372,0.004528,0.001188,0.168143,0.500439,existing_components,yes,ok
ali_al_hamadi__irq,Ali Al-Hamadi,IRQ,FWD,0.5308,0.048255,35.223888,0.026122,0.010403,0.058049,0.18265,0.49973,existing_components,yes,ok
maghnes_akliouche__fra,Maghnes Akliouche,FRA,FWD,0.292,0.026545,,,,,0.191929,0.499126,existing_components,yes,ok
stopira__cpv,Stopira,CPV,DEF,0.3309,0.030082,,,,,0.026699,0.497413,existing_components,yes,ok
wout_weghorst__ned,Wout Weghorst,NED,FWD,0.0498,0.004527,3.304728,0.009011,0.003273,0.007751,0.1767,0.495805,existing_components,yes,ok
neymar_jr__bra,Neymar Jr.,BRA,FWD,0.8919,0.081082,,,,,0.207168,0.493199,existing_components,yes,ok
nikola_moro__cro,Nikola Moro,CRO,MID,0.2505,0.022773,17.62518,0.007042,0.010108,0.008286,0.06056,0.492404,existing_components,yes,ok
jo_o_neves__por,João Neves,POR,MID,0.3609,0.032809,26.946238,0.009356,0.009626,0.002054,0.216527,0.491385,existing_components,yes,ok
bradley_barcola__fra,Bradley Barcola,FRA,MID,0.3263,0.029664,,,,,0.188719,0.490612,existing_components,yes,ok
martin_krug__pan,Martin Krug,PAN,DEF,0.273,0.024818,,,,,0.186616,0.490111,existing_components,yes,ok
federico_valverde__uru,Federico Valverde,URU,MID,0.8894,0.080855,,,,,0.197133,0.488627,existing_components,yes,ok
raphinha__bra,Raphinha,BRA,FWD,0.6781,0.061645,,,,,0.204083,0.485575,existing_components,yes,ok
mustafa_eskihella__tur,Mustafa Eskihellac,TUR,DEF,0.0394,0.003582,2.937073,0.000994,0.000897,0.00029,0.200321,0.484933,existing_components,yes,ok
facundo_pellistri__uru,Facundo Pellistri,URU,FWD,0.4338,0.039436,,,,,0.19491,0.48295,existing_components,yes,ok
mohamed_haj_mahmoud__tun,Mohamed 'Hadj' Mahmoud,TUN,MID,0.442,0.040182,31.092,0.01576,0.020766,0.016,0.138394,0.482727,existing_components,yes,ok
bruno_guimaraes__bra,Bruno Guimaraes,BRA,MID,0.8763,0.079664,,,,,0.202671,0.482082,existing_components,yes,ok
alexis_guendouz__alg,Alexis Guendouz,ALG,GK,0.136,0.012364,,,,,0.073046,0.481788,existing_components,yes,ok
igor_thiago__bra,Igor Thiago,BRA,FWD,0.047,0.004273,,,,,0.201719,0.47973,existing_components,yes,ok
ben_doak__sco,Ben Doak,SCO,MID,0.8408,0.076436,,,,,0.203652,0.479533,existing_components,yes,ok
brandon_thomas_asante__gha,Brandon Thomas-Asante,GHA,FWD,0.2254,0.020491,14.957544,0.035278,0.012029,0.036337,0.260716,0.47943,existing_components,yes,ok
nicolas_raskin__bel,Nicolas Raskin,BEL,MID,0.6577,0.059791,,,,,0.192174,0.478855,existing_components,yes,ok
marcelo_flores__can,Marcelo Flores,CAN,MID,0.4638,0.042164,,,,,0.165974,0.477016,existing_components,yes,ok
deiver_machado__col,Deiver Machado,COL,DEF,0.0855,0.007773,,,,,0.199717,0.475383,existing_components,yes,ok
ibrahim_sa_deh__jor,Ibrahim Saadeh,JOR,MID,0.3269,0.029718,23.316796,0.010579,0.012584,0.01496,0.105112,0.474219,existing_components,yes,ok
xaver_schlager__aut,Xaver Schlager,AUT,MID,0.6421,0.058373,,,,,0.219312,0.471822,existing_components,yes,ok
kevin_casta_o__col,Kevin Castano,COL,MID,0.0759,0.0069,5.356187,0.007946,0.006813,0.003522,0.195348,0.468649,existing_components,yes,ok
ajdin_hrustic__aus,Ajdin Hrustic,AUS,MID,0.3092,0.028109,21.755312,0.013315,0.014901,0.018453,0.153879,0.4658,existing_components,yes,ok
pascal_gross__ger,Pascal Gross,GER,MID,0.3313,0.030118,,,,,0.186889,0.460938,existing_components,no,ok
nicolas_de_la_cruz__uru,Nicolas de la Cruz,URU,MID,0.1385,0.012591,,,,,0.153119,0.460874,existing_components,no,ok
kees_smit__ned,Kees Smit,NED,MID,0.4638,0.042164,,,,,0.170091,0.459573,existing_components,yes,ok
axel_witsel__bel,Axel Witsel,BEL,MID,0.3823,0.034755,,,,,0.184374,0.458844,existing_components,yes,ok
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,0.3934,0.035764,29.540799,0.004487,0.00468,0.003324,0.027435,0.455964,existing_components,yes,ok
steve_kapuadi__cod,Steve Kapuadi,COD,DEF,0.2521,0.022918,,,,,0.056556,0.450854,existing_components,yes,ok
milo_degenek__aus,Milos Degenek,AUS,DEF,0.1451,0.013191,10.915583,0.001975,0.002146,0.001588,0.131533,0.448323,existing_components,yes,ok
patrick_pentz__aut,Patrick Pentz,AUT,GK,0.054,0.004909,4.324914,0,0,0,0.217369,0.447661,existing_components,yes,ok
alexander_n_bel__ger,Alexander Nübel,GER,GK,0.0554,0.005036,4.396544,0,0,0,0.223245,0.447533,existing_components,yes,ok
folarin_balogun__usa,Folarin Balogun,USA,FWD,0.395,0.035909,,,,,0.162522,0.44605,existing_components,yes,ok
kenan_yildiz__tur,Kenan Yildiz,TUR,MID,0.8953,0.081391,,,,,0.183884,0.444548,existing_components,yes,ok
fredrik_aursnes__nor,Fredrik Aursnes,NOR,MID,0.7786,0.070782,,,,,0.185073,0.444019,existing_components,yes,ok
hjalmar_ekdal__swe,Hjalmar Ekdal,SWE,DEF,0.1014,0.009218,7.586647,0.002476,0.003977,0.000751,0.215797,0.443021,existing_components,yes,ok
eray_c_mert__sui,Eray Cömert,SUI,DEF,0.0603,0.005482,4.495305,0.001297,0.001112,0.000237,0.179377,0.442956,existing_components,yes,ok
baris_alper_yilmaz__tur,Baris Alper Yilmaz,TUR,FWD,0.3506,0.031873,,,,,0.183048,0.44245,existing_components,yes,ok
duke_lacroix__hai,Duke Lacroix,HAI,DEF,0.3646,0.033145,,,,,0.173831,0.4422,existing_components,yes,ok
christian_pulisic__usa,Christian Pulisic,USA,FWD,0.827,0.075182,,,,,0.160689,0.440973,existing_components,yes,ok
amer_jamous__jor,Amer Jamous,JOR,MID,0.3364,0.030582,23.79189,0.013446,0.011164,0.013566,0.100783,0.440579,existing_components,yes,ok
dean_henderson__eng,Dean Henderson,ENG,GK,0.0718,0.006527,5.731004,0,0,0,0.14973,0.439459,existing_components,yes,ok
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,0.2116,0.019236,,,,,0.099823,0.439059,existing_components,yes,ok
romelu_lukaku__bel,Romelu Lukaku,BEL,FWD,0.6346,0.057691,,,,,0.175921,0.437156,existing_components,yes,ok
weston_mckennie__usa,Weston McKennie,USA,MID,0.6238,0.056709,,,,,0.159287,0.437089,existing_components,yes,ok
c_sar_yanis__pan,Cesar Yanis,PAN,MID,0.2796,0.025418,19.672656,0.015217,0.016032,0.016129,0.14089,0.436543,existing_components,yes,ok
roberto_gatito_fernandez__par,Roberto 'Gatito' Fernandez,PAR,GK,0.1423,0.012936,,,,,0.117345,0.435148,existing_components,yes,ok
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,0.2697,0.024518,19.013041,0.007193,0.008794,0.007129,0.08917,0.430679,existing_components,yes,ok
jorrel_hato__ned,Jorrel Hato,NED,DEF,0.0494,0.004491,3.686376,0.000969,0.00099,0.000295,0.148744,0.42948,existing_components,yes,ok
deroy_duarte__cpv,Deroy Duarte,CPV,MID,0.3704,0.033673,26.208763,0.009326,0.012183,0.011667,0.055164,0.429103,existing_components,yes,ok
path_ciss__sen,Pathe Ciss,SEN,MID,0.2564,0.023309,18.040304,0.006617,0.008784,0.009151,0.050967,0.427797,existing_components,yes,ok
waldemar_anton__ger,Waldemar Anton,GER,DEF,0.0512,0.004655,3.807232,0.001121,0.000961,0.000246,0.212415,0.427537,existing_components,yes,ok
moutaz_neffati__tun,Moutaz Neffati,TUN,DEF,0.2575,0.023409,,,,,0.144899,0.427076,existing_components,yes,ok
tanner_tessmann__usa,Tanner Tessmann,USA,MID,0.318,0.028909,,,,,0.155415,0.426366,existing_components,yes,ok
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,0.6238,0.056709,,,,,0.147882,0.425121,existing_components,yes,ok
aymen_dahmen__tun,Aymen Dahmen,TUN,GK,0.0734,0.006673,5.918682,0,0,0,0.10961,0.42462,existing_components,yes,ok
hakan_calhanoglu__tur,Hakan Calhanoglu,TUR,MID,0.7024,0.063855,,,,,0.175498,0.4235,existing_components,yes,ok
musab_al_juwayr__ksa,Musab Al-Juwayr,KSA,MID,0.6246,0.056782,,,,,0.080928,0.423072,existing_components,no,ok
kwasi_sibo__gha,Kwasi Sibo,GHA,MID,0.6695,0.060864,,,,,0.17723,0.422517,existing_components,yes,ok
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,0.378,0.034364,28.403298,0.002263,0.003432,0.001787,0.114475,0.420109,existing_components,yes,ok
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,DEF,0.0451,0.0041,3.365227,0.001144,0.000986,0.000275,0.175608,0.419429,existing_components,yes,ok
giovanni_reyna__usa,Giovanni Reyna,USA,MID,0.3617,0.032882,,,,,0.152664,0.418745,existing_components,yes,ok
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,0.1625,0.014773,,,,,0.176894,0.418362,existing_components,yes,ok
memphis_depay__ned,Memphis Depay,NED,FWD,0.6669,0.060627,,,,,0.154944,0.418136,existing_components,yes,ok
ali_majrashi__ksa,Ali Majrashi,KSA,DEF,0.1292,0.011745,9.706408,0.001598,0.002182,0.001137,0.106005,0.41678,existing_components,yes,ok
elijah_just__nzl,Elijah Just,NZL,MID,0.8821,0.080191,,,,,0.068725,0.416642,existing_components,no,ok
thalente_mbatha__rsa,Thalente Mbatha,RSA,MID,0.3021,0.027464,21.255756,0.009029,0.011739,0.011464,0.083763,0.416253,existing_components,yes,ok
eliesse_ben_seghir__mar,Eliesse Ben Seghir,MAR,MID,0.1154,0.010491,8.119544,0.003302,0.004132,0.004696,0.061067,0.415668,existing_components,yes,ok
ali_alipour__irn,Ali Alipour,IRN,FWD,0.0467,0.004245,3.099012,0.012199,0.004314,0.011476,0.210862,0.415333,existing_components,yes,ok
ibrahim_sabra__jor,Ibrahim Sabra,JOR,FWD,0.2608,0.023709,17.306688,0.015192,0.006764,0.035814,0.101108,0.413536,existing_components,yes,ok
husam_abu_dahab__jor,Husam Abu Dahab,JOR,DEF,0.3303,0.030027,,,,,0.09899,0.413401,existing_components,yes,ok
prince_adu__gha,Prince Adu,GHA,FWD,0.8702,0.079109,,,,,0.173405,0.413008,existing_components,yes,ok
timothy_weah__usa,Timothy Weah,USA,FWD,0.6148,0.055891,,,,,0.150218,0.411974,existing_components,yes,ok
agust_n_lvarez__uru,Agustin Alvarez,URU,FWD,0.043,0.003909,2.85348,0.008901,0.003101,0.006584,0.166535,0.411609,existing_components,yes,ok
evidence_makgopa__rsa,Evidence Makgopa,RSA,FWD,0.0875,0.007955,5.8065,0.007336,0.002838,0.014085,0.084277,0.405184,existing_components,yes,ok
joan_garcia__esp,Joan Garcia,ESP,GK,0.0403,0.003664,,,,,0.110829,0.405092,existing_components,yes,ok
chemsdine_talbi__mar,Chemsdine Talbi,MAR,FWD,0.2297,0.020882,16.161692,0.006624,0.008222,0.008565,0.044594,0.404481,existing_components,yes,ok
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,0.3107,0.028245,,,,,0.085692,0.4042,existing_components,yes,ok
thabang_matuludi__rsa,Thabang Matuludi,RSA,DEF,0.2612,0.023745,,,,,0.092323,0.401755,existing_components,yes,ok
ibrahim_sulemana__gha,Ibrahim Sulemana,GHA,MID,0.1084,0.009855,7.695533,0.008735,0.008151,0.005338,0.192116,0.401674,existing_components,yes,ok
charles_pickel__cod,Charles Pickel,COD,MID,0.1538,0.013982,10.821368,0.004923,0.005602,0.006565,0.061888,0.401275,existing_components,yes,ok
hugo_cuenca__par,Hugo Cuenca,PAR,MID,0.2562,0.023291,18.026232,0.009381,0.01039,0.01143,0.091279,0.399489,existing_components,yes,ok
alex_arce__par,Alex Arce,PAR,FWD,0.078,0.007091,5.181696,0.007875,0.002726,0.013448,0.098912,0.399189,existing_components,yes,ok
djibril_sow__sui,Djibril Sow,SUI,MID,0.0871,0.007918,,,,,0.154386,0.396699,existing_components,yes,ok
edin_dzeko__bih,Edin Dzeko,BIH,FWD,0.676,0.061455,,,,,0.105934,0.396028,existing_components,yes,ok
adalberto_carrasquilla__pan,Adalberto Carrasquilla,PAN,MID,0.6226,0.0566,,,,,0.0921,0.394957,existing_components,yes,ok
yoel_barcenas__pan,Yoel Barcenas,PAN,MID,0.4187,0.038064,,,,,0.0921,0.394957,existing_components,yes,ok
kobbie_mainoo__eng,Kobbie Mainoo,ENG,MID,0.3467,0.031518,,,,,0.154229,0.39337,existing_components,yes,ok
mattias_svanberg__swe,Mattias Svanberg,SWE,MID,0.3301,0.030009,,,,,0.138842,0.389782,existing_components,no,ok
goncalo_guedes__por,Goncalo Guedes,POR,FWD,0.0694,0.006309,,,,,0.174941,0.389569,existing_components,yes,ok
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,0.0884,0.008036,6.219824,0.010048,0.009398,0.005726,0.203757,0.3879,existing_components,yes,ok
adil_boulbina__alg,Adil Boulbina,ALG,FWD,0.0942,0.008564,6.251112,0.006154,0.00274,0.012367,0.054849,0.38472,existing_components,yes,ok
darwin_nunez__uru,Darwin Nunez,URU,FWD,0.3943,0.035845,,,,,0.15637,0.384527,existing_components,yes,ok
deni_juric__aus,Deni Juric,AUS,FWD,0.8537,0.077609,,,,,0.083794,0.383872,existing_components,no,ok
aidan_morris__usa,Aidan Morris,USA,MID,0.5477,0.049791,,,,,0.139875,0.38333,existing_components,yes,ok
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,0.8141,0.074009,,,,,0.165233,0.382571,existing_components,yes,ok
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,0.0708,0.006436,5.018446,0.007111,0.005558,0.003036,0.11078,0.381734,existing_components,yes,ok
d_enis_burni__bih,Dzenis Burnic,BIH,MID,0.1193,0.010845,8.936644,0.001237,0.00154,0.000759,0.096978,0.38157,existing_components,yes,ok
jos_manuel_l_pez__arg,Jose Manuel Lopez,ARG,FWD,0.046,0.004182,3.054952,0.012399,0.00476,0.009139,0.159061,0.379358,existing_components,yes,ok
koki_ogawa__jpn,Koki Ogawa,JPN,FWD,0.0812,0.007382,5.416365,0.005341,0.002486,0.009022,0.087438,0.379225,existing_components,yes,ok
armando_gonzalez__mex,Armando Gonzalez,MEX,FWD,0.3162,0.028745,,,,,0.135706,0.378498,existing_components,no,ok
kelvin_pires__cpv,Kelvin Pires,CPV,DEF,0.2557,0.023245,,,,,0.01297,0.377492,existing_components,yes,ok
miro_muheim__sui,Miro Muheim,SUI,DEF,0.0487,0.004427,3.621332,0.000995,0.000853,0.000218,0.153343,0.377486,existing_components,yes,ok
in_beom_hwang__kor,In-beom Hwang,KOR,MID,0.6855,0.062318,,,,,0.139978,0.376836,existing_components,yes,ok
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,0.3007,0.027336,,,,,0.15784,0.376072,existing_components,yes,ok
aurele_amenda__sui,Aurele Amenda,SUI,DEF,0.0486,0.004418,3.613896,0.000993,0.000851,0.000218,0.152498,0.37529,existing_components,yes,ok
luca_jaquez__sui,Luca Jaquez,SUI,DEF,0.0476,0.004327,,,,,0.152421,0.375137,existing_components,yes,ok
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,0.046,0.004182,,,,,0.136109,0.374688,existing_components,no,ok
jonathan_osorio__can,Jonathan Osorio,CAN,MID,0.1223,0.011118,,,,,0.12994,0.373655,existing_components,yes,ok
alex_rufer__nzl,Alex Rufer,NZL,MID,0.3208,0.029164,22.572771,0.010968,0.012046,0.013506,0.097645,0.372685,existing_components,yes,ok
ederson_moraes__bra,Ederson Moraes,BRA,GK,0.0543,0.004936,,,,,0.134656,0.372102,existing_components,yes,ok
nadiem_amiri__ger,Nadiem Amiri,GER,MID,0.043,0.003909,,,,,0.184914,0.371953,existing_components,yes,ok
hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,DEF,0.0771,0.007009,,,,,0.061811,0.370444,existing_components,yes,ok
juan_cucho_hernandez__col,Juan 'Cucho' Hernandez,COL,FWD,0.5405,0.049136,,,,,0.156307,0.368332,existing_components,yes,ok
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,0.0352,0.0032,,,,,0.157822,0.364711,existing_components,yes,ok
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,0.0476,0.004327,3.351468,0.002077,0.002332,0.002817,0.102452,0.363382,existing_components,yes,ok
obed_vargas__mex,Obed Vargas,MEX,MID,0.0619,0.005627,,,,,0.157605,0.362218,existing_components,yes,ok
manaf_younis__irq,Manaf Younis,IRQ,DEF,0.3522,0.032018,,,,,0.096982,0.36212,existing_components,yes,ok
nico_gonzalez__arg,Nico Gonzalez,ARG,FWD,0.5303,0.048209,,,,,0.159377,0.361926,existing_components,yes,ok
endrick__bra,Endrick,BRA,FWD,0.0451,0.0041,,,,,0.154057,0.361913,existing_components,yes,ok
marwan_ateya__egy,Marwan Ateya,EGY,MID,0.8808,0.080073,,,,,0.070283,0.361643,existing_components,yes,ok
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,0.0911,0.008282,,,,,0.044711,0.359239,existing_components,yes,ok
samu_costa__por,Samu Costa,POR,MID,0.5461,0.049645,,,,,0.161563,0.357927,existing_components,yes,ok
haissem_hassan__egy,Haissem Hassan,EGY,MID,0.047,0.004273,,,,,0.069217,0.357176,existing_components,yes,ok
mateo_kovacic__cro,Mateo Kovacic,CRO,MID,0.6537,0.059427,,,,,0.070634,0.354788,existing_components,yes,ok
mike_penders__bel,Mike Penders,BEL,GK,0.0151,0.001373,,,,,0.13802,0.353565,existing_components,yes,ok
laros_duarte__cpv,Laros Duarte,CPV,MID,0.294,0.026727,20.810202,0.007502,0.009756,0.009527,0.04011,0.351776,existing_components,yes,ok
rayan__bra,Rayan,BRA,FWD,0.5901,0.053645,,,,,0.149905,0.351649,existing_components,yes,ok
jearl_margaritha__cuw,Jearl Margaritha,CUW,FWD,0.1755,0.015955,12.51157,0.008139,0.008755,0.011313,0.041151,0.351617,existing_components,yes,ok
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,0.3076,0.027964,,,,,0.102361,0.351412,existing_components,yes,ok
kadir_barria__pan,Kadir Barria,PAN,FWD,0.3598,0.032709,,,,,0.066582,0.350684,existing_components,no,ok
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,0.9032,0.082109,,,,,0.082098,0.349725,existing_components,yes,ok
mehdi_ghayedi__irn,Mehdi Ghayedi,IRN,MID,0.3305,0.030045,,,,,0.166051,0.347491,existing_components,yes,ok
nando_pijnaker__nzl,Nando Pijnaker,NZL,DEF,0.1247,0.011336,,,,,0.101533,0.346071,existing_components,yes,ok
bara_sapoko_ndiaye__sen,Bara Sapoko Ndiaye,SEN,MID,0.8851,0.080464,,,,,0.052452,0.346006,existing_components,yes,ok
jose_luis_rodriguez_francis__pan,Jose Luis Rodriguez Francis,PAN,MID,0.6131,0.055736,,,,,0.079085,0.345732,existing_components,yes,ok
jean_philippe_mateta__fra,Jean-Philippe Mateta,FRA,FWD,0.3032,0.027564,,,,,0.133942,0.345337,existing_components,yes,ok
german_berterame__mex,German Berterame,MEX,FWD,0.0704,0.0064,,,,,0.124561,0.345304,existing_components,no,ok
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,0.6712,0.061018,,,,,0.091126,0.34489,existing_components,yes,ok
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,0.0835,0.007591,5.54106,0.006317,0.003035,0.013726,0.084952,0.344786,existing_components,yes,ok
yunus_akgun__tur,Yunus Akgün,TUR,FWD,0.3377,0.0307,,,,,0.118784,0.344405,existing_components,no,ok
viktor_johansson__swe,Viktor Johansson,SWE,GK,0.0561,0.0051,4.477846,0,0,0,0.160769,0.341574,existing_components,yes,ok
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,0.8438,0.076709,,,,,0.06523,0.340464,existing_components,yes,ok
erick_sanchez__mex,Erick Sanchez,MEX,MID,0.0926,0.008418,,,,,0.148635,0.340408,existing_components,yes,ok
kristijan_jaki__cro,Kristijan Jakic,CRO,DEF,0.0729,0.006627,5.433164,0.000514,0.001624,0.000294,0.052615,0.3397,existing_components,yes,ok
ji_sung_eom__kor,Ji-sung Eom,KOR,MID,0.043,0.003909,2.85348,0.005695,0.002159,0.006663,0.131151,0.339388,existing_components,yes,ok
matthew_garbett__nzl,Matthew Garbett,NZL,MID,0.4204,0.038218,,,,,0.068,0.337173,existing_components,yes,ok
saleh_al_shamat__ksa,Saleh Al-Shamat,KSA,MID,0.7644,0.069491,,,,,0.061798,0.33575,existing_components,no,ok
alan_franco__ecu,Alan Franco,ECU,MID,0.0445,0.004045,3.346339,0.000871,0.000951,0.000274,0.096777,0.335337,existing_components,yes,ok
facundo_torres__uru,Facundo Torres,URU,FWD,0.0433,0.003936,3.070057,0.006582,0.004136,0.001999,0.136593,0.332552,existing_components,yes,ok
salih_ozcan__tur,Salih Özcan,TUR,MID,0.3203,0.029118,,,,,0.141302,0.330764,existing_components,no,ok
josue_casimir__hai,Josue Casimir,HAI,FWD,0.8939,0.081264,,,,,0.063623,0.330113,existing_components,no,ok
joaquin_seys__bel,Joaquin Seys,BEL,DEF,0.048,0.004364,,,,,0.120824,0.32989,existing_components,yes,ok
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,MID,0.6387,0.058064,,,,,0.059054,0.329255,existing_components,yes,ok
