player_name,team_id,old_start_prob,new_start_prob,conditional_start_prob,availability_prob,availability_risk,appearance_prob,round_specific_rotation_risk,start_signal_context_note,old_start_prob_source,new_start_prob_source
Cesar Montes,MEX,0.72,0.72,0.82,0.9,medium_risk,0.94,medium,"Manual context review: included in expected Mexico starting lineup, but recent mixed usage warrants continued caution.",transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_06+context_override
Jesus Gallardo,MEX,0.6419,0.6419,0.6786,0.8454,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Israel Reyes,MEX,0.3471,0.3471,0.3822,0.7375,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Richard Ledezma,MEX,0.3597,0.3597,0.3803,0.8454,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jorge Sanchez,MEX,0.5913,0.5913,0.6587,0.7079,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Johan Vasquez,MEX,0.8335,0.8335,0.9415,0.6723,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Liberato Cacace,NZL,0.8505,0.8505,0.97,0.6481,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Francis de Vries,NZL,0.5563,0.5563,0.6298,0.6667,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Finn Surman,NZL,0.8782,0.8782,0.9292,0.8433,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Michael Boxall,NZL,0.3892,0.3892,0.4195,0.7937,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tim Payne,NZL,0.853,0.853,0.9379,0.7413,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Callan Elliot,NZL,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tyler Bindon,NZL,0.8981,0.8981,0.924,0.9199,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tommy Smith,NZL,0.4417,0.4417,0.5,0.6667,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nando Pijnaker,NZL,0.1247,0.1247,0.1348,0.786,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Omar Alderete,PAR,0.6496,0.6496,0.7029,0.7832,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gustavo Gomez,PAR,0.6774,0.6774,0.7106,0.8666,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alexis Duarte,PAR,0.2675,0.2675,0.281,0.8626,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gustavo Velazquez,PAR,0.3269,0.3269,0.3338,0.9415,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Gonzalo Agustin Sandez,PAR,0.5237,0.5237,0.5741,0.7491,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Juan Jose Caceres,PAR,0.4155,0.4155,0.4361,0.8651,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alan Benitez,PAR,0.5257,0.5257,0.6113,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Junior Alonso,PAR,0.6518,0.6518,0.698,0.8106,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Blas Riveros,PAR,0.3023,0.3023,0.3515,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Thabang Matuludi,RSA,0.2612,0.2612,0.2696,0.9113,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Aubrey Modiba,RSA,0.6023,0.6023,0.6751,0.6917,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ime Okon,RSA,0.9119,0.9119,0.97,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Khulumani Ndamane,RSA,0.2725,0.2725,0.2955,0.7775,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Khuliso Mudau,RSA,0.652,0.652,0.7365,0.6723,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Samukele Kabini,RSA,0.313,0.313,0.3394,0.7775,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mbekezeli Mbokazi,RSA,0.4156,0.4156,0.4578,0.7368,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nkosinathi Sibisi,RSA,0.0863,0.0863,0.0945,0.7534,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mathias Olivera,URU,0.8758,0.8758,0.9644,0.7374,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jose Maria Gimenez,URU,0.6717,0.6717,0.7104,0.8443,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Martin Caceres,URU,0.4085,0.4085,0.4346,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Guillermo Varela,URU,0.5316,0.5316,0.6173,0.6036,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ronald Araujo,URU,0.844,0.844,0.9164,0.7743,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jose Luis Rodriguez Bebanz,URU,0.0451,0.0451,0.0524,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Santiago Bueno,URU,0.2673,0.2673,0.3108,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Matias Viña,URU,0.3713,0.3713,0.4032,0.7741,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mark McKenzie,USA,0.504,0.504,0.5692,0.6731,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Miles Robinson,USA,0.3473,0.3473,0.3638,0.8706,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Max Arfsten,USA,0.1737,0.1737,0.1773,0.9421,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Alex Freeman,USA,0.6629,0.6629,0.6783,0.9349,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Antonee Robinson,USA,0.8279,0.8279,0.9626,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Chris Richards,USA,0.8242,0.8242,0.9312,0.6717,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tim Ream,USA,0.5853,0.5853,0.6715,0.6331,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Deiver Machado,COL,0.0855,0.0855,0.0995,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Davinson Sanchez,COL,0.8947,0.8947,0.939,0.8652,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Yerry Mina,COL,0.3384,0.3384,0.3713,0.7468,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Johan Mojica,COL,0.8098,0.8098,0.9186,0.6616,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Santiago Arias,COL,0.3307,0.3307,0.3707,0.6916,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jhon Lucumi,COL,0.3873,0.3873,0.417,0.7967,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Daniel Muñoz,COL,0.6489,0.6489,0.7006,0.7889,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Willer Ditta,COL,0.5257,0.5257,0.6113,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Joel Ordonez,ECU,0.8366,0.8366,0.8913,0.8246,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Angelo Preciado,ECU,0.1632,0.1632,0.1718,0.8561,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jackson Porozo,ECU,0.2684,0.2684,0.3121,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Piero Hincapie,ECU,0.9131,0.9131,0.97,0.8323,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Willian Pacho,ECU,0.9365,0.9365,0.9686,0.9055,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Pervis Estupinan,ECU,0.7068,0.7068,0.7453,0.8525,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Dennis Hadzikadunic,BIH,0.3456,0.3456,0.3894,0.6786,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Amar Dedic,BIH,0.8941,0.8941,0.957,0.812,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Sead Kolasinac,BIH,0.645,0.645,0.6967,0.7881,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tarik Muharemovic,BIH,0.5937,0.5937,0.6441,0.7761,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Stjepan Radeljic,BIH,0.3264,0.3264,0.3796,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nikola Katic,BIH,0.8684,0.8684,0.9213,0.8358,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nihad Mujakic,BIH,0.3269,0.3269,0.3456,0.8451,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nidal Celik,BIH,0.0474,0.0474,0.05,0.8529,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hossein Abarghouei,IRN,0.8777,0.8777,0.97,0.7283,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Danial Esmaeilifar,IRN,0.3084,0.3084,0.3586,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hossein Kanaani,IRN,0.6257,0.6257,0.6684,0.8177,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Abolfazl Jalali,IRN,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Milad Mohammadi,IRN,0.6102,0.6102,0.6592,0.7876,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ramin Rezaeian,IRN,0.1336,0.1336,0.1524,0.6488,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ehsan Hajsafi,IRN,0.3645,0.3645,0.421,0.6164,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Thomas Meunier,BEL,0.385,0.385,0.4238,0.7382,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Brandon Mechele,BEL,0.2503,0.2503,0.2911,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Koni de Winter,BEL,0.2965,0.2965,0.3288,0.7192,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Maxim De Cuyper,BEL,0.8825,0.8825,0.9094,0.9155,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Timothy Castagne,BEL,0.4388,0.4388,0.4499,0.9297,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Joaquin Seys,BEL,0.048,0.048,0.05,0.8832,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nathan Ngoy,BEL,0.6294,0.6294,0.6695,0.8288,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Zeno Debast,BEL,0.6368,0.6368,0.6552,0.9198,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Arthur Theate,BEL,0.86,0.86,0.91,0.95,low_risk,0.96,low,Manual context review: regular Belgium starter. Recent friendly rotation should not outweigh qualification usage.,transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_06+context_override
Rebin Sulaka,IRQ,0.378,0.378,0.4395,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hussein Ali,IRQ,0.8275,0.8275,0.9507,0.6296,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Akam Hashem,IRQ,0.7599,0.7599,0.8809,0.6076,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Manaf Younis,IRQ,0.3522,0.3522,0.3684,0.8748,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ahmed Hasan Maknzi,IRQ,0.5345,0.5345,0.6215,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Merchas Doski,IRQ,0.8375,0.8375,0.9671,0.6172,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Zaid Tahseen,IRQ,0.8164,0.8164,0.9215,0.6739,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Frans Dhia Putros,IRQ,0.0777,0.0777,0.0904,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Roderick Miller,PAN,0.3367,0.3367,0.3915,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Eric Davis,PAN,0.1667,0.1667,0.1861,0.703,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Fidel Escobar,PAN,0.6631,0.6631,0.723,0.7633,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Michael Amir Murillo,PAN,0.6507,0.6507,0.7069,0.7728,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Cesar Blackman,PAN,0.3373,0.3373,0.3597,0.8221,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jose Cordoba,PAN,0.6084,0.6084,0.6848,0.6814,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jiovany Ramos,PAN,0.5053,0.5053,0.5875,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Hossam Abdelmaguid,EGY,0.0771,0.0771,0.0889,0.6212,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohamed Hany,EGY,0.8421,0.8421,0.97,0.6233,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Martin Krug,PAN,0.273,0.273,0.3175,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Andres Andrade,PAN,0.4207,0.4207,0.4666,0.7193,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mohamed Abdelmonem,EGY,0.4256,0.4256,0.4579,0.7984,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Karim Hafez,EGY,0.3338,0.3338,0.3882,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Rami Rabia,EGY,0.1821,0.1821,0.2118,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Tarek Alaa,EGY,0.0693,0.0693,0.075,0.7826,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ahmed Fatouh,EGY,0.5701,0.5701,0.6629,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Abdelhamid Ait Boudlal,MAR,0.8353,0.8353,0.97,0.6033,unknown,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Zakaria El Ouahdi,MAR,0.2428,0.2428,0.2824,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Issa Diop,MAR,0.8707,0.8707,0.97,0.7076,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Noussair Mazraoui,MAR,0.6272,0.6272,0.7293,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Achraf Hakimi,MAR,0.8511,0.8511,0.9473,0.7099,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Nayef Aguerd,MAR,0.8342,0.8342,0.97,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Jawad El Yamiq,MAR,0.135,0.135,0.157,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Souffian El Karouani,MAR,0.2534,0.2534,0.2947,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Anass Salah-Eddine,MAR,0.5353,0.5353,0.6007,0.6892,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Chadi Riad,MAR,0.2947,0.2947,0.3333,0.6689,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Abdoulaye Seck,SEN,0.523,0.523,0.5694,0.767,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Mamadou Sarr,SEN,0.8315,0.8315,0.8543,0.924,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
El Hadji Malick Diouf,SEN,0.3793,0.3793,0.4149,0.7549,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Ilay Camara,SEN,0.2646,0.2646,0.3077,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Antoine Mendy,SEN,0.2625,0.2625,0.2902,0.727,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Kalidou Koulibaly,SEN,0.878,0.878,0.97,0.7289,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
Moussa Niakhate,SEN,0.4165,0.4165,0.4594,0.7328,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_06
